Date,Name,Unit,Price,Used,Free,Billable,Charge
2016-04-03,Frontend Instance Hours,Hour,0.05,23.79,28.00,0.00,0.00
2016-04-03,Backend Instance Hours,Hour,0.05,0.00,9.00,0.00,0.00
2016-04-03,Datastore Storage,GByte-day,0.006,0.76,1.00,0.00,0.00
2016-04-03,Datastore Mobile Storage,GByte-day,0.006,0.00,1.00,0.00,0.00
2016-04-03,Logs Storage,GByte-day,0.0009,0.14,1.00,0.00,0.00
2016-04-03,Taskqueue Storage,GByte-day,0.0009,0.00,0.49,0.00,0.00
2016-04-03,Blobstore Storage,GByte-day,0.0009,0.02,5.00,0.00,0.00
2016-04-03,"Dedicated Memcache (10k ops/s/GB, 1GB unit)",GB-hour,0.06,0.00,0.00,0.00,0.00
2016-04-03,Code and Static File Storage,GByte-day,0.0009,0.06,1.00,0.00,0.00
2016-04-03,Datastore Writes,Million Ops,0.60,0.06,0.05,0.01,0.01
2016-04-03,Datastore Mobile Writes,Million Ops,0.60,0.00,0.05,0.00,0.00
2016-04-03,Datastore Reads,Million Ops,0.60,0.03,0.05,0.00,0.00
2016-04-03,Datastore Mobile Reads,Million Ops,0.60,0.00,0.05,0.00,0.00
2016-04-03,Small Datastore Operations,Million Ops,0.00,0.00,0.05,0.00,0.00
2016-04-03,Small Datastore Mobile Operations,Million Ops,0.00,0.00,0.05,0.00,0.00
2016-04-03,Internet egress NA to NA,GByte,0.017,0.00,0.00,0.00,0.00
2016-04-03,Internet egress NA to EU1,GByte,0.018,0.00,0.00,0.00,0.00
2016-04-03,Internet egress NA to EU2,GByte,0.03,0.00,0.00,0.00,0.00
2016-04-03,Internet egress NA to ASIA,GByte,0.023,0.00,0.00,0.00,0.00
2016-04-03,Internet egress NA to OC,GByte,0.197,0.00,0.00,0.00,0.00
2016-04-03,Internet egress NA to CN,GByte,0.293,0.00,0.00,0.00,0.00
2016-04-03,Internet egress NA to IN,GByte,0.05,0.00,0.00,0.00,0.00
2016-04-03,Internet egress NA to SA,GByte,0.031,0.00,0.00,0.00,0.00
2016-04-03,Internet egress NA to CA,GByte,0.031,0.00,0.00,0.00,0.00
2016-04-03,Internet egress NA to ME,GByte,0.036,0.00,0.00,0.00,0.00
2016-04-03,Internet egress NA to AF,GByte,0.05,0.00,0.00,0.00,0.00
2016-04-03,Bandwidth Out,GByte,0.12,0.01,1.00,0.00,0.00
2016-04-03,Emails,100 Recipients,0.00,0.00,1.00,0.00,0.00
2016-04-03,XMPP Stanzas,100K Stanzas,0.00,0.00,0.10,0.00,0.00
2016-04-03,Opened Channels,100 Opens,0.00,0.03,1.00,0.00,0.00
2016-04-03,Logs Read Bandwidth,GByte,0.12,0.00,0.10,0.00,0.00
2016-04-03,PageSpeed Out Bandwidth,GByte,0.00,0.00,0.00,0.00,0.00
2016-04-03,SSL VIPs,Day,1.30,0.00,0.00,0.00,0.00
2016-04-03,SSL SNI Certificates,Day,0.00,0.00,0.00,0.00,0.00
2016-04-03,Other Search Ops,10k Ops,0.00,0.00,0.10,0.00,0.00
2016-04-03,Search Document Indexing,GByte,2.00,0.00,0.01,0.00,0.00
2016-04-03,Search Document Storage,GByte-day,0.006,0.00,0.25,0.00,0.00
2016-04-03,Complex Searches,10k Ops,0.50,0.00,0.01,0.00,0.00
2016-04-03,Simple Searches,10k Ops,0.50,0.00,0.10,0.00,0.00
2016-04-03,GCS Storage,GByte-day,0.0027,0.00,5.00,0.00,0.00
2016-04-03,GCS Class B Operations,Million Ops,1.00,0.00,0.05,0.00,0.00
2016-04-03,GCS Class A Operations,Million Ops,10.00,0.00,0.05,0.00,0.00
2016-04-03,GCS Bandwidth Out (Americas and EMEA),GByte,0.12,0.00,1.00,0.00,0.00
2016-04-03,GCS Bandwidth Out (Asia-Pacific),GByte,0.21,0.00,1.00,0.00,0.00
2016-04-02,Frontend Instance Hours,Hour,0.05,23.75,28.00,0.00,0.00
2016-04-02,Backend Instance Hours,Hour,0.05,0.00,9.00,0.00,0.00
2016-04-02,Datastore Storage,GByte-day,0.006,0.76,1.00,0.00,0.00
2016-04-02,Datastore Mobile Storage,GByte-day,0.006,0.00,1.00,0.00,0.00
2016-04-02,Logs Storage,GByte-day,0.0009,0.15,1.00,0.00,0.00
2016-04-02,Taskqueue Storage,GByte-day,0.0009,0.00,0.49,0.00,0.00
2016-04-02,Blobstore Storage,GByte-day,0.0009,0.02,5.00,0.00,0.00
2016-04-02,"Dedicated Memcache (10k ops/s/GB, 1GB unit)",GB-hour,0.06,0.00,0.00,0.00,0.00
2016-04-02,Code and Static File Storage,GByte-day,0.0009,0.06,1.00,0.00,0.00
2016-04-02,Datastore Writes,Million Ops,0.60,0.01,0.05,0.00,0.00
2016-04-02,Datastore Mobile Writes,Million Ops,0.60,0.00,0.05,0.00,0.00
2016-04-02,Datastore Reads,Million Ops,0.60,0.02,0.05,0.00,0.00
2016-04-02,Datastore Mobile Reads,Million Ops,0.60,0.00,0.05,0.00,0.00
2016-04-02,Small Datastore Operations,Million Ops,0.00,0.00,0.05,0.00,0.00
2016-04-02,Small Datastore Mobile Operations,Million Ops,0.00,0.00,0.05,0.00,0.00
2016-04-02,Internet egress NA to NA,GByte,0.017,0.00,0.00,0.00,0.00
2016-04-02,Internet egress NA to EU1,GByte,0.018,0.00,0.00,0.00,0.00
2016-04-02,Internet egress NA to EU2,GByte,0.03,0.00,0.00,0.00,0.00
2016-04-02,Internet egress NA to ASIA,GByte,0.023,0.00,0.00,0.00,0.00
2016-04-02,Internet egress NA to OC,GByte,0.197,0.00,0.00,0.00,0.00
2016-04-02,Internet egress NA to CN,GByte,0.293,0.00,0.00,0.00,0.00
2016-04-02,Internet egress NA to IN,GByte,0.05,0.00,0.00,0.00,0.00
2016-04-02,Internet egress NA to SA,GByte,0.031,0.00,0.00,0.00,0.00
2016-04-02,Internet egress NA to CA,GByte,0.031,0.00,0.00,0.00,0.00
2016-04-02,Internet egress NA to ME,GByte,0.036,0.00,0.00,0.00,0.00
2016-04-02,Internet egress NA to AF,GByte,0.05,0.00,0.00,0.00,0.00
2016-04-02,Bandwidth Out,GByte,0.12,0.01,1.00,0.00,0.00
2016-04-02,Emails,100 Recipients,0.00,0.00,1.00,0.00,0.00
2016-04-02,XMPP Stanzas,100K Stanzas,0.00,0.00,0.10,0.00,0.00
2016-04-02,Opened Channels,100 Opens,0.00,0.04,1.00,0.00,0.00
2016-04-02,Logs Read Bandwidth,GByte,0.12,0.00,0.10,0.00,0.00
2016-04-02,PageSpeed Out Bandwidth,GByte,0.00,0.00,0.00,0.00,0.00
2016-04-02,SSL VIPs,Day,1.30,0.00,0.00,0.00,0.00
2016-04-02,SSL SNI Certificates,Day,0.00,0.00,0.00,0.00,0.00
2016-04-02,Other Search Ops,10k Ops,0.00,0.00,0.10,0.00,0.00
2016-04-02,Search Document Indexing,GByte,2.00,0.00,0.01,0.00,0.00
2016-04-02,Search Document Storage,GByte-day,0.006,0.00,0.25,0.00,0.00
2016-04-02,Complex Searches,10k Ops,0.50,0.00,0.01,0.00,0.00
2016-04-02,Simple Searches,10k Ops,0.50,0.00,0.10,0.00,0.00
2016-04-02,GCS Storage,GByte-day,0.0027,0.00,5.00,0.00,0.00
2016-04-02,GCS Class B Operations,Million Ops,1.00,0.00,0.05,0.00,0.00
2016-04-02,GCS Class A Operations,Million Ops,10.00,0.00,0.05,0.00,0.00
2016-04-02,GCS Bandwidth Out (Americas and EMEA),GByte,0.12,0.00,1.00,0.00,0.00
2016-04-02,GCS Bandwidth Out (Asia-Pacific),GByte,0.21,0.00,1.00,0.00,0.00
2016-04-01,Frontend Instance Hours,Hour,0.05,23.61,28.00,0.00,0.00
2016-04-01,Backend Instance Hours,Hour,0.05,0.00,9.00,0.00,0.00
2016-04-01,Datastore Storage,GByte-day,0.006,0.76,1.00,0.00,0.00
2016-04-01,Datastore Mobile Storage,GByte-day,0.006,0.00,1.00,0.00,0.00
2016-04-01,Logs Storage,GByte-day,0.0009,0.15,1.00,0.00,0.00
2016-04-01,Taskqueue Storage,GByte-day,0.0009,0.00,0.49,0.00,0.00
2016-04-01,Blobstore Storage,GByte-day,0.0009,0.02,5.00,0.00,0.00
2016-04-01,"Dedicated Memcache (10k ops/s/GB, 1GB unit)",GB-hour,0.06,0.00,0.00,0.00,0.00
2016-04-01,Code and Static File Storage,GByte-day,0.0009,0.06,1.00,0.00,0.00
2016-04-01,Datastore Writes,Million Ops,0.60,0.06,0.05,0.01,0.01
2016-04-01,Datastore Mobile Writes,Million Ops,0.60,0.00,0.05,0.00,0.00
2016-04-01,Datastore Reads,Million Ops,0.60,0.03,0.05,0.00,0.00
2016-04-01,Datastore Mobile Reads,Million Ops,0.60,0.00,0.05,0.00,0.00
2016-04-01,Small Datastore Operations,Million Ops,0.00,0.00,0.05,0.00,0.00
2016-04-01,Small Datastore Mobile Operations,Million Ops,0.00,0.00,0.05,0.00,0.00
2016-04-01,Internet egress NA to NA,GByte,0.017,0.00,0.00,0.00,0.00
2016-04-01,Internet egress NA to EU1,GByte,0.018,0.00,0.00,0.00,0.00
2016-04-01,Internet egress NA to EU2,GByte,0.03,0.00,0.00,0.00,0.00
2016-04-01,Internet egress NA to ASIA,GByte,0.023,0.00,0.00,0.00,0.00
2016-04-01,Internet egress NA to OC,GByte,0.197,0.00,0.00,0.00,0.00
2016-04-01,Internet egress NA to CN,GByte,0.293,0.00,0.00,0.00,0.00
2016-04-01,Internet egress NA to IN,GByte,0.05,0.00,0.00,0.00,0.00
2016-04-01,Internet egress NA to SA,GByte,0.031,0.00,0.00,0.00,0.00
2016-04-01,Internet egress NA to CA,GByte,0.031,0.00,0.00,0.00,0.00
2016-04-01,Internet egress NA to ME,GByte,0.036,0.00,0.00,0.00,0.00
2016-04-01,Internet egress NA to AF,GByte,0.05,0.00,0.00,0.00,0.00
2016-04-01,Bandwidth Out,GByte,0.12,0.01,1.00,0.00,0.00
2016-04-01,Emails,100 Recipients,0.00,0.00,1.00,0.00,0.00
2016-04-01,XMPP Stanzas,100K Stanzas,0.00,0.00,0.10,0.00,0.00
2016-04-01,Opened Channels,100 Opens,0.00,0.03,1.00,0.00,0.00
2016-04-01,Logs Read Bandwidth,GByte,0.12,0.00,0.10,0.00,0.00
2016-04-01,PageSpeed Out Bandwidth,GByte,0.00,0.00,0.00,0.00,0.00
2016-04-01,SSL VIPs,Day,1.30,0.00,0.00,0.00,0.00
2016-04-01,SSL SNI Certificates,Day,0.00,0.00,0.00,0.00,0.00
2016-04-01,Other Search Ops,10k Ops,0.00,0.00,0.10,0.00,0.00
2016-04-01,Search Document Indexing,GByte,2.00,0.00,0.01,0.00,0.00
2016-04-01,Search Document Storage,GByte-day,0.006,0.00,0.25,0.00,0.00
2016-04-01,Complex Searches,10k Ops,0.50,0.00,0.01,0.00,0.00
2016-04-01,Simple Searches,10k Ops,0.50,0.00,0.10,0.00,0.00
2016-04-01,GCS Storage,GByte-day,0.0027,0.00,5.00,0.00,0.00
2016-04-01,GCS Class B Operations,Million Ops,1.00,0.00,0.05,0.00,0.00
2016-04-01,GCS Class A Operations,Million Ops,10.00,0.00,0.05,0.00,0.00
2016-04-01,GCS Bandwidth Out (Americas and EMEA),GByte,0.12,0.00,1.00,0.00,0.00
2016-04-01,GCS Bandwidth Out (Asia-Pacific),GByte,0.21,0.00,1.00,0.00,0.00
2016-03-31,Frontend Instance Hours,Hour,0.05,23.40,28.00,0.00,0.00
2016-03-31,Backend Instance Hours,Hour,0.05,0.00,9.00,0.00,0.00
2016-03-31,Datastore Storage,GByte-day,0.006,0.76,1.00,0.00,0.00
2016-03-31,Datastore Mobile Storage,GByte-day,0.006,0.00,1.00,0.00,0.00
2016-03-31,Logs Storage,GByte-day,0.0009,0.15,1.00,0.00,0.00
2016-03-31,Taskqueue Storage,GByte-day,0.0009,0.00,0.49,0.00,0.00
2016-03-31,Blobstore Storage,GByte-day,0.0009,0.02,5.00,0.00,0.00
2016-03-31,"Dedicated Memcache (10k ops/s/GB, 1GB unit)",GB-hour,0.06,0.00,0.00,0.00,0.00
2016-03-31,Code and Static File Storage,GByte-day,0.0009,0.06,1.00,0.00,0.00
2016-03-31,Datastore Writes,Million Ops,0.60,0.01,0.05,0.00,0.00
2016-03-31,Datastore Mobile Writes,Million Ops,0.60,0.00,0.05,0.00,0.00
2016-03-31,Datastore Reads,Million Ops,0.60,0.01,0.05,0.00,0.00
2016-03-31,Datastore Mobile Reads,Million Ops,0.60,0.00,0.05,0.00,0.00
2016-03-31,Small Datastore Operations,Million Ops,0.00,0.00,0.05,0.00,0.00
2016-03-31,Small Datastore Mobile Operations,Million Ops,0.00,0.00,0.05,0.00,0.00
2016-03-31,Internet egress NA to NA,GByte,0.017,0.00,0.00,0.00,0.00
2016-03-31,Internet egress NA to EU1,GByte,0.018,0.00,0.00,0.00,0.00
2016-03-31,Internet egress NA to EU2,GByte,0.03,0.00,0.00,0.00,0.00
2016-03-31,Internet egress NA to ASIA,GByte,0.023,0.00,0.00,0.00,0.00
2016-03-31,Internet egress NA to OC,GByte,0.197,0.00,0.00,0.00,0.00
2016-03-31,Internet egress NA to CN,GByte,0.293,0.00,0.00,0.00,0.00
2016-03-31,Internet egress NA to IN,GByte,0.05,0.00,0.00,0.00,0.00
2016-03-31,Internet egress NA to SA,GByte,0.031,0.00,0.00,0.00,0.00
2016-03-31,Internet egress NA to CA,GByte,0.031,0.00,0.00,0.00,0.00
2016-03-31,Internet egress NA to ME,GByte,0.036,0.00,0.00,0.00,0.00
2016-03-31,Internet egress NA to AF,GByte,0.05,0.00,0.00,0.00,0.00
2016-03-31,Bandwidth Out,GByte,0.12,0.01,1.00,0.00,0.00
2016-03-31,Emails,100 Recipients,0.00,0.00,1.00,0.00,0.00
2016-03-31,XMPP Stanzas,100K Stanzas,0.00,0.00,0.10,0.00,0.00
2016-03-31,Opened Channels,100 Opens,0.00,0.04,1.00,0.00,0.00
2016-03-31,Logs Read Bandwidth,GByte,0.12,0.00,0.10,0.00,0.00
2016-03-31,PageSpeed Out Bandwidth,GByte,0.00,0.00,0.00,0.00,0.00
2016-03-31,SSL VIPs,Day,1.30,0.00,0.00,0.00,0.00
2016-03-31,SSL SNI Certificates,Day,0.00,0.00,0.00,0.00,0.00
2016-03-31,Other Search Ops,10k Ops,0.00,0.00,0.10,0.00,0.00
2016-03-31,Search Document Indexing,GByte,2.00,0.00,0.01,0.00,0.00
2016-03-31,Search Document Storage,GByte-day,0.006,0.00,0.25,0.00,0.00
2016-03-31,Complex Searches,10k Ops,0.50,0.00,0.01,0.00,0.00
2016-03-31,Simple Searches,10k Ops,0.50,0.00,0.10,0.00,0.00
2016-03-31,GCS Storage,GByte-day,0.0027,0.00,5.00,0.00,0.00
2016-03-31,GCS Class B Operations,Million Ops,1.00,0.00,0.05,0.00,0.00
2016-03-31,GCS Class A Operations,Million Ops,10.00,0.00,0.05,0.00,0.00
2016-03-31,GCS Bandwidth Out (Americas and EMEA),GByte,0.12,0.00,1.00,0.00,0.00
2016-03-31,GCS Bandwidth Out (Asia-Pacific),GByte,0.21,0.00,1.00,0.00,0.00
2016-03-30,Frontend Instance Hours,Hour,0.05,23.29,28.00,0.00,0.00
2016-03-30,Backend Instance Hours,Hour,0.05,0.00,9.00,0.00,0.00
2016-03-30,Datastore Storage,GByte-day,0.006,0.77,1.00,0.00,0.00
2016-03-30,Datastore Mobile Storage,GByte-day,0.006,0.00,1.00,0.00,0.00
2016-03-30,Logs Storage,GByte-day,0.0009,0.15,1.00,0.00,0.00
2016-03-30,Taskqueue Storage,GByte-day,0.0009,0.00,0.49,0.00,0.00
2016-03-30,Blobstore Storage,GByte-day,0.0009,0.02,5.00,0.00,0.00
2016-03-30,"Dedicated Memcache (10k ops/s/GB, 1GB unit)",GB-hour,0.06,0.00,0.00,0.00,0.00
2016-03-30,Code and Static File Storage,GByte-day,0.0009,0.06,1.00,0.00,0.00
2016-03-30,Datastore Writes,Million Ops,0.60,0.06,0.05,0.01,0.01
2016-03-30,Datastore Mobile Writes,Million Ops,0.60,0.00,0.05,0.00,0.00
2016-03-30,Datastore Reads,Million Ops,0.60,0.04,0.05,0.00,0.00
2016-03-30,Datastore Mobile Reads,Million Ops,0.60,0.00,0.05,0.00,0.00
2016-03-30,Small Datastore Operations,Million Ops,0.00,0.00,0.05,0.00,0.00
2016-03-30,Small Datastore Mobile Operations,Million Ops,0.00,0.00,0.05,0.00,0.00
2016-03-30,Internet egress NA to NA,GByte,0.017,0.00,0.00,0.00,0.00
2016-03-30,Internet egress NA to EU1,GByte,0.018,0.00,0.00,0.00,0.00
2016-03-30,Internet egress NA to EU2,GByte,0.03,0.00,0.00,0.00,0.00
2016-03-30,Internet egress NA to ASIA,GByte,0.023,0.00,0.00,0.00,0.00
2016-03-30,Internet egress NA to OC,GByte,0.197,0.00,0.00,0.00,0.00
2016-03-30,Internet egress NA to CN,GByte,0.293,0.00,0.00,0.00,0.00
2016-03-30,Internet egress NA to IN,GByte,0.05,0.00,0.00,0.00,0.00
2016-03-30,Internet egress NA to SA,GByte,0.031,0.00,0.00,0.00,0.00
2016-03-30,Internet egress NA to CA,GByte,0.031,0.00,0.00,0.00,0.00
2016-03-30,Internet egress NA to ME,GByte,0.036,0.00,0.00,0.00,0.00
2016-03-30,Internet egress NA to AF,GByte,0.05,0.00,0.00,0.00,0.00
2016-03-30,Bandwidth Out,GByte,0.12,0.01,1.00,0.00,0.00
2016-03-30,Emails,100 Recipients,0.00,0.02,1.00,0.00,0.00
2016-03-30,XMPP Stanzas,100K Stanzas,0.00,0.00,0.10,0.00,0.00
2016-03-30,Opened Channels,100 Opens,0.00,0.08,1.00,0.00,0.00
2016-03-30,Logs Read Bandwidth,GByte,0.12,0.00,0.10,0.00,0.00
2016-03-30,PageSpeed Out Bandwidth,GByte,0.00,0.00,0.00,0.00,0.00
2016-03-30,SSL VIPs,Day,1.30,0.00,0.00,0.00,0.00
2016-03-30,SSL SNI Certificates,Day,0.00,0.00,0.00,0.00,0.00
2016-03-30,Other Search Ops,10k Ops,0.00,0.00,0.10,0.00,0.00
2016-03-30,Search Document Indexing,GByte,2.00,0.00,0.01,0.00,0.00
2016-03-30,Search Document Storage,GByte-day,0.006,0.00,0.25,0.00,0.00
2016-03-30,Complex Searches,10k Ops,0.50,0.00,0.01,0.00,0.00
2016-03-30,Simple Searches,10k Ops,0.50,0.00,0.10,0.00,0.00
2016-03-30,GCS Storage,GByte-day,0.0027,0.00,5.00,0.00,0.00
2016-03-30,GCS Class B Operations,Million Ops,1.00,0.00,0.05,0.00,0.00
2016-03-30,GCS Class A Operations,Million Ops,10.00,0.00,0.05,0.00,0.00
2016-03-30,GCS Bandwidth Out (Americas and EMEA),GByte,0.12,0.00,1.00,0.00,0.00
2016-03-30,GCS Bandwidth Out (Asia-Pacific),GByte,0.21,0.00,1.00,0.00,0.00
2016-03-29,Frontend Instance Hours,Hour,0.05,23.45,28.00,0.00,0.00
2016-03-29,Backend Instance Hours,Hour,0.05,0.00,9.00,0.00,0.00
2016-03-29,Datastore Storage,GByte-day,0.006,0.77,1.00,0.00,0.00
2016-03-29,Datastore Mobile Storage,GByte-day,0.006,0.00,1.00,0.00,0.00
2016-03-29,Logs Storage,GByte-day,0.0009,0.16,1.00,0.00,0.00
2016-03-29,Taskqueue Storage,GByte-day,0.0009,0.00,0.49,0.00,0.00
2016-03-29,Blobstore Storage,GByte-day,0.0009,0.02,5.00,0.00,0.00
2016-03-29,"Dedicated Memcache (10k ops/s/GB, 1GB unit)",GB-hour,0.06,0.00,0.00,0.00,0.00
2016-03-29,Code and Static File Storage,GByte-day,0.0009,0.06,1.00,0.00,0.00
2016-03-29,Datastore Writes,Million Ops,0.60,0.04,0.05,0.00,0.00
2016-03-29,Datastore Mobile Writes,Million Ops,0.60,0.00,0.05,0.00,0.00
2016-03-29,Datastore Reads,Million Ops,0.60,0.02,0.05,0.00,0.00
2016-03-29,Datastore Mobile Reads,Million Ops,0.60,0.00,0.05,0.00,0.00
2016-03-29,Small Datastore Operations,Million Ops,0.00,0.00,0.05,0.00,0.00
2016-03-29,Small Datastore Mobile Operations,Million Ops,0.00,0.00,0.05,0.00,0.00
2016-03-29,Internet egress NA to NA,GByte,0.017,0.00,0.00,0.00,0.00
2016-03-29,Internet egress NA to EU1,GByte,0.018,0.00,0.00,0.00,0.00
2016-03-29,Internet egress NA to EU2,GByte,0.03,0.00,0.00,0.00,0.00
2016-03-29,Internet egress NA to ASIA,GByte,0.023,0.00,0.00,0.00,0.00
2016-03-29,Internet egress NA to OC,GByte,0.197,0.00,0.00,0.00,0.00
2016-03-29,Internet egress NA to CN,GByte,0.293,0.00,0.00,0.00,0.00
2016-03-29,Internet egress NA to IN,GByte,0.05,0.00,0.00,0.00,0.00
2016-03-29,Internet egress NA to SA,GByte,0.031,0.00,0.00,0.00,0.00
2016-03-29,Internet egress NA to CA,GByte,0.031,0.00,0.00,0.00,0.00
2016-03-29,Internet egress NA to ME,GByte,0.036,0.00,0.00,0.00,0.00
2016-03-29,Internet egress NA to AF,GByte,0.05,0.00,0.00,0.00,0.00
2016-03-29,Bandwidth Out,GByte,0.12,0.01,1.00,0.00,0.00
2016-03-29,Emails,100 Recipients,0.00,0.00,1.00,0.00,0.00
2016-03-29,XMPP Stanzas,100K Stanzas,0.00,0.00,0.10,0.00,0.00
2016-03-29,Opened Channels,100 Opens,0.00,0.01,1.00,0.00,0.00
2016-03-29,Logs Read Bandwidth,GByte,0.12,0.00,0.10,0.00,0.00
2016-03-29,PageSpeed Out Bandwidth,GByte,0.00,0.00,0.00,0.00,0.00
2016-03-29,SSL VIPs,Day,1.30,0.00,0.00,0.00,0.00
2016-03-29,SSL SNI Certificates,Day,0.00,0.00,0.00,0.00,0.00
2016-03-29,Other Search Ops,10k Ops,0.00,0.00,0.10,0.00,0.00
2016-03-29,Search Document Indexing,GByte,2.00,0.00,0.01,0.00,0.00
2016-03-29,Search Document Storage,GByte-day,0.006,0.00,0.25,0.00,0.00
2016-03-29,Complex Searches,10k Ops,0.50,0.00,0.01,0.00,0.00
2016-03-29,Simple Searches,10k Ops,0.50,0.00,0.10,0.00,0.00
2016-03-29,GCS Storage,GByte-day,0.0027,0.00,5.00,0.00,0.00
2016-03-29,GCS Class B Operations,Million Ops,1.00,0.00,0.05,0.00,0.00
2016-03-29,GCS Class A Operations,Million Ops,10.00,0.00,0.05,0.00,0.00
2016-03-29,GCS Bandwidth Out (Americas and EMEA),GByte,0.12,0.00,1.00,0.00,0.00
2016-03-29,GCS Bandwidth Out (Asia-Pacific),GByte,0.21,0.00,1.00,0.00,0.00
2016-03-28,Frontend Instance Hours,Hour,0.05,23.43,28.00,0.00,0.00
2016-03-28,Backend Instance Hours,Hour,0.05,0.00,9.00,0.00,0.00
2016-03-28,Datastore Storage,GByte-day,0.006,0.77,1.00,0.00,0.00
2016-03-28,Datastore Mobile Storage,GByte-day,0.006,0.00,1.00,0.00,0.00
2016-03-28,Logs Storage,GByte-day,0.0009,0.16,1.00,0.00,0.00
2016-03-28,Taskqueue Storage,GByte-day,0.0009,0.00,0.49,0.00,0.00
2016-03-28,Blobstore Storage,GByte-day,0.0009,0.02,5.00,0.00,0.00
2016-03-28,"Dedicated Memcache (10k ops/s/GB, 1GB unit)",GB-hour,0.06,0.00,0.00,0.00,0.00
2016-03-28,Code and Static File Storage,GByte-day,0.0009,0.06,1.00,0.00,0.00
2016-03-28,Datastore Writes,Million Ops,0.60,0.01,0.05,0.00,0.00
2016-03-28,Datastore Mobile Writes,Million Ops,0.60,0.00,0.05,0.00,0.00
2016-03-28,Datastore Reads,Million Ops,0.60,0.01,0.05,0.00,0.00
2016-03-28,Datastore Mobile Reads,Million Ops,0.60,0.00,0.05,0.00,0.00
2016-03-28,Small Datastore Operations,Million Ops,0.00,0.00,0.05,0.00,0.00
2016-03-28,Small Datastore Mobile Operations,Million Ops,0.00,0.00,0.05,0.00,0.00
2016-03-28,Internet egress NA to NA,GByte,0.017,0.00,0.00,0.00,0.00
2016-03-28,Internet egress NA to EU1,GByte,0.018,0.00,0.00,0.00,0.00
2016-03-28,Internet egress NA to EU2,GByte,0.03,0.00,0.00,0.00,0.00
2016-03-28,Internet egress NA to ASIA,GByte,0.023,0.00,0.00,0.00,0.00
2016-03-28,Internet egress NA to OC,GByte,0.197,0.00,0.00,0.00,0.00
2016-03-28,Internet egress NA to CN,GByte,0.293,0.00,0.00,0.00,0.00
2016-03-28,Internet egress NA to IN,GByte,0.05,0.00,0.00,0.00,0.00
2016-03-28,Internet egress NA to SA,GByte,0.031,0.00,0.00,0.00,0.00
2016-03-28,Internet egress NA to CA,GByte,0.031,0.00,0.00,0.00,0.00
2016-03-28,Internet egress NA to ME,GByte,0.036,0.00,0.00,0.00,0.00
2016-03-28,Internet egress NA to AF,GByte,0.05,0.00,0.00,0.00,0.00
2016-03-28,Bandwidth Out,GByte,0.12,0.02,1.00,0.00,0.00
2016-03-28,Emails,100 Recipients,0.00,0.00,1.00,0.00,0.00
2016-03-28,XMPP Stanzas,100K Stanzas,0.00,0.00,0.10,0.00,0.00
2016-03-28,Opened Channels,100 Opens,0.00,0.00,1.00,0.00,0.00
2016-03-28,Logs Read Bandwidth,GByte,0.12,0.02,0.10,0.00,0.00
2016-03-28,PageSpeed Out Bandwidth,GByte,0.00,0.00,0.00,0.00,0.00
2016-03-28,SSL VIPs,Day,1.30,0.00,0.00,0.00,0.00
2016-03-28,SSL SNI Certificates,Day,0.00,0.00,0.00,0.00,0.00
2016-03-28,Other Search Ops,10k Ops,0.00,0.00,0.10,0.00,0.00
2016-03-28,Search Document Indexing,GByte,2.00,0.00,0.01,0.00,0.00
2016-03-28,Search Document Storage,GByte-day,0.006,0.00,0.25,0.00,0.00
2016-03-28,Complex Searches,10k Ops,0.50,0.00,0.01,0.00,0.00
2016-03-28,Simple Searches,10k Ops,0.50,0.00,0.10,0.00,0.00
2016-03-28,GCS Storage,GByte-day,0.0027,0.00,5.00,0.00,0.00
2016-03-28,GCS Class B Operations,Million Ops,1.00,0.00,0.05,0.00,0.00
2016-03-28,GCS Class A Operations,Million Ops,10.00,0.00,0.05,0.00,0.00
2016-03-28,GCS Bandwidth Out (Americas and EMEA),GByte,0.12,0.00,1.00,0.00,0.00
2016-03-28,GCS Bandwidth Out (Asia-Pacific),GByte,0.21,0.00,1.00,0.00,0.00
2016-03-27,Frontend Instance Hours,Hour,0.05,22.98,28.00,0.00,0.00
2016-03-27,Backend Instance Hours,Hour,0.05,0.00,9.00,0.00,0.00
2016-03-27,Datastore Storage,GByte-day,0.006,0.77,1.00,0.00,0.00
2016-03-27,Datastore Mobile Storage,GByte-day,0.006,0.00,1.00,0.00,0.00
2016-03-27,Logs Storage,GByte-day,0.0009,0.16,1.00,0.00,0.00
2016-03-27,Taskqueue Storage,GByte-day,0.0009,0.00,0.49,0.00,0.00
2016-03-27,Blobstore Storage,GByte-day,0.0009,0.02,5.00,0.00,0.00
2016-03-27,"Dedicated Memcache (10k ops/s/GB, 1GB unit)",GB-hour,0.06,0.00,0.00,0.00,0.00
2016-03-27,Code and Static File Storage,GByte-day,0.0009,0.06,1.00,0.00,0.00
2016-03-27,Datastore Writes,Million Ops,0.60,0.01,0.05,0.00,0.00
2016-03-27,Datastore Mobile Writes,Million Ops,0.60,0.00,0.05,0.00,0.00
2016-03-27,Datastore Reads,Million Ops,0.60,0.01,0.05,0.00,0.00
2016-03-27,Datastore Mobile Reads,Million Ops,0.60,0.00,0.05,0.00,0.00
2016-03-27,Small Datastore Operations,Million Ops,0.00,0.00,0.05,0.00,0.00
2016-03-27,Small Datastore Mobile Operations,Million Ops,0.00,0.00,0.05,0.00,0.00
2016-03-27,Internet egress NA to NA,GByte,0.017,0.00,0.00,0.00,0.00
